"FOURNISSEUR_NOM","FOURNISSEUR_CODE","DATE_CREATION","Title","Image","Description"
A10,01.202381,13/09/2022,Chemise de combat Ubas Fighter cam ce,https://www.vsmdiffusion.fr/9846-large_default/chemise-de-combat-ubas-fighter-cam-ce.jpg,Composition :80% coton 20% polyester 210 gTissu certifié Oeko-Tex Standard 100 Caractéristiques : RESISTANCE :Buste 100% cotonEpaules et manches en Ripstop 5.0Coudes renforcés et ajustés Coutures principales doubles piqûres ERGONOMIE :  Coupe ergonomique adaptée aux besoins du combattantEpaules renforcées en mousse micro perforéePoignets profilés réglables par velcroCoutures buste platesCol montant zippéDécoupe dos rallongée FONCTIONNALITÉ : 2 poches bras plaquées zippées Velcro avec emplacement stylo renforcé TECHNICITÉ traitements matière (TEFLON IR-PROTECT) dédiés aux combattants CONSEILS D'ENTRETIEN : Lavage à 30° Tailles :  XS au 4XL Coloris :  Camouflage
HELIKON-TEX,BL-MCD-NR-3411A,08/11/2023,tactical-set,https://www.helikon-tex.com/media/catalog/product/cache/4/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/l/bl-mcd-nr-11_8.jpg,
HELIKON-TEX,BL-MCD-NR-0C01A,13/09/2022,tactical-set,https://www.helikon-tex.com/media/catalog/product/cache/4/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/l/bl-mcd-nr-11_8.jpg,
HELIKON-TEX,BL-MCD-NR-4502A,13/09/2022,tactical-set,https://www.helikon-tex.com/media/catalog/product/cache/4/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/l/bl-mcd-nr-11_8.jpg,
MP-SEC,A110,03/04/2024,A110 Noir,https://www.catalogue.mp-sec.fr/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/r/ark-a110-bk-v1-1.jpg,"Chemise pour climat chaud de type guérilla noire. Elle est équipée d’ouvertures qui facilitent l'aération pendant les activités dynamiques en régions chaudes et humides. Chemise légère indispensable et très fiable pour la jungle et le désert. Son tissu quadrillé est résistant aux déchirures, silencieux et déperlant."
VANOS,121425,18/11/2022,Blouson de Vol F35,https://www.quaerius.com/33178-large_default/blouson-de-vol-f35.jpg,
Brandit,3116,24/08/2022,Brandit Veste Britannia noire,http://www.military1st.fr/media/catalog/product/b/r/brandit_britannia_jacket_NEW_BLACK_1.jpg,"Matériau extérieur confortable et résistant aux intempéries Sangles à l'intérieur pour régler le tour de taille Grand col avec capuche intérieure cachée Deux fermetures Éclair avant avec rabats-tempête maintenus en place par des boutons-pression Poignets réglables avec boutons Poche poitrine intérieure ouverte avec auto-agrippant Composition du tronc : 100 % coton, composition de la doublure : 100 % coton Doublure des manches : 100 % polyester, matériau de la capuche : 100 % polyester"
Brandit,3107,24/08/2022,Brandit Veste Bronx noire,http://www.military1st.fr/media/catalog/product/b/r/branditBronxJacket_BLACK_ALL_1.jpg,"Veste de combat courte au style militaire Légère et ultra respirante Fermeture zippée à l'avant avec rabat-tempête et auto-agrippant Grande capuche ajustable avec cordon de serrage et doublure matelassée Poche ouverte intérieure Poignets et ourlet du bas élastiqués Composition extérieure : 100 % coton, Composition de la doublure : 100 % polyester, rembourrage : 100 % polyester"
Brandit,3111,24/08/2022,Brandit Veste Lord Canterbury bordeaux,http://www.military1st.fr/media/catalog/product/B/r/BranditLordCanterburyJacketBordeaux1.jpg,"Design Harrington classique Veste courte tendance Doublure intérieure douce en carreaux tartan style Fraser Fermeture Éclair solide à l'avant Poignets et taille élastiqués Deux poches boutonnées Composition extérieure : 65 % polyester, 35 % coton. Composition de la doublure intérieure : 100 % polyacrylique Doublure des manches : 100 % polyester, composition des poignets : 69 % polyacrylique, 31 % polyester"
Brandit,3101,24/08/2022,Brandit Veste M-65 Giant noire,http://www.military1st.fr/media/catalog/product/B/r/Brandit-M-65-Giant-Jacket-Black-1-1200x1200.jpg,"Veste de combat style M65 classique avec doublure amovible Article chaud et très respirant Fermeture zippée sur toute la longueur avec boutons-pression et rabat tempête Épaules plissées pour une plus grande liberté de mouvement Épaulettes avec boutons-pression Doublure intérieure chaude amovible avec col élastique, aérations sous les bras et cordon de serrage en bas Composition extérieure : 100 % coton. Composition de la capuche : 100 % coton Composition de la doublure des manches : 100 % polyester. Composition de la doublure : 100 % polyester"
Brandit,9390,25/08/2022,Brandit Veste Britannia Winter noire,http://www.military1st.fr/media/catalog/product/9/3/9390-2_Brandit_Britannia_Winter_Jacket_Black_01.jpg,Fermetures Éclair avant avec rabat-tempête maintenu en place par des boutons-pression et des boutons Grand col avec capuche intérieure cachée maintenue par un zip résistant à l'eau Doublure intérieure en polaire douce pour plus de chaleur Quatre poches avant dotées de boutons et sangles intérieures pour régler le tour de taille Arrière plissé décoré d'une fente avec des boutons-pression Ouvertures sous les aisselles et épaulettes à boutons Composition du tronc : 100 % coton Composition de la doublure : 100 % polyester
Brandit,3172,24/08/2022,Brandit Veste Lumber Hooded - Noir/Olive,http://www.military1st.fr/media/catalog/product/3/1/3172-184_Brandit_Lumber_Jacket_Hooded_Black_Olive_01.jpg,
TREESCO,13126,04/11/2022,Veste de chasse Percussion Tradition Evo Haute visibilité,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/1/3/13126-veste_tradition-orange-34-2020.jpg,La veste de chasse Tradition Evo Haute visibilité de Percussion est une veste en Polycoton résistant et traité déperlant pour la chasse par temps doux.
GILBERT,VE713,18/01/2024,Veste F3 270 Camouflage CE,https://www.gilbert-production.fr/332-home_default/veste-f3-210-camouflage-ce.jpg,"Découvrez la Veste Militaire F3 de l’Armée Française : une Veste Technique, Confortable et Ultra Résistante."
TREESCO,1391,04/11/2022,Veste de chasse Percussion Grand Nord GhostCamo B&B,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/1/3/1391-veste-grand-nord-gostcamo-b.b-capuche-34-2018.jpg,"La veste de chasse Percussion Grand Nord - GhostCamo Blaze & Black est une véritable arme anti-froid : imperméable, respirante et doublée polaire."
VANOS,129535,18/11/2022,Veste Softshell à capuche Outdoor Lumbershell,https://www.quaerius.com/23732-large_default/veste-softshell-outdoor-lumbershell-fostex-garments.jpg,
HELIKON-TEX,BL-MBD-NR-0C,11/10/2022,Patrol-autumn SummerSale,https://www.helikon-tex.com/media/catalog/product/cache/4/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/l/bl-mbd-nr-11_7.jpg,
TREESCO,1382,09/11/2022,Veste de pluie Percussion Impersoft,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/1/3/1382-veste-impersoft-avec-carnier-kaki-34-2015.jpg,"La veste de pluie Impersoft de Percussion est une veste de pluie légère, souple, extensible et parfaitement imperméable."
TREESCO,1374,04/11/2022,Veste de chasse Percussion Rambouillet original - Marron,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/1/3/1374-veste-chasse-rambouillet-original-marron-02-34-2021.jpg,"La veste de chasse Rambouillet original - Marron de Percussion est un veste technique imper-respirante qui offre élégance, résistance et confort par temps froid."
TREESCO,1323,04/11/2022,Veste de chasse Percussion Tradition,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/1/3/1323-veste-chasse-tradition-kaki-34-2017.jpg,La veste de chasse Tradition de Percussion est une veste en Polycoton résistant et traité déperlant pour la chasse par temps doux.
A10,01.201610,16/12/2022,Veste V2 softshell Fighter camo fr/ce,https://www.vsmdiffusion.fr/12608-large_default/veste-v2-softshell-fighter-camo-fr-ce.jpg,"Fabriquée en tissu Ripstop 5.0, la veste V2 softshell FIGHTER possède la technologie SOFT-SHELL 3 LAYERS qui combine une membrane X-PERF imperméable/respirante et une doublure polaire FLEECE-TECH SQR.Grâce à sa coupe stretch parfaitement étudiée et ses zones stratégiques (épaules, coudes) renforcées en CORDURA, vous pourrez évoluer sur tous les types de terrain avec un confort et une liberté de mouvement optimal.PROTECTION : Technologie SOFT-SHELL 3 couchesMembrane X-PERF 3000/3000 mm imperméable et respiranteTraitement déperlant DWR-TECHCoupe-vent WIND-PROTECTDoublure polaire FLEECE-TECH SQRPoches taille avec zips étanchesRÉSISTANCE : Tissu RIPSTOP 5.0Zones (épaules, coudes, zip garage) renforcées en CORDURAépaules renforcées en mousse alvéolée ERGONOMIE : Coupe ergonomique adaptée aux besoins du combattantTissu stretch X-MOVE 360°Fermeture centrale zippée avec rabat interne et externeVentilation par zip sous les aisselles doublée en mesh respirantCapuche amovible, réglable et doublée polaire FLEECE-TECH SQRCol montant et doublé polaire FLEECE-TECH SQRTaille réglable par élastiquePoignets profilés réglables par velcroFONCTIONNALITÉ :2 grandes poches tailles plaquées zippées avec compartiments internes en mesh2 poches bras plaquées zippéesVelcro avec emplacement stylo renforcé sur chaque bras2 poches internes avec fermeture par velcroPorte-nom (2 x 11,5 cm) et porte-grade (5 x 5 cm) en velcroLabel d'identificationTECHNICITÉ : Traitement matière TEFLON dédié aux combattants COMPOSITION : 90% polyester 10% nylonTissu certifié Oeko-Tex Standard 100COLORIS :Camo CE TAILLES : XS au 4XLCONSEILS D'ENTRETIEN :Lavage à 30°"
VANOS,122421,19/11/2022,Veste Aviation CWU Enfant,https://www.quaerius.com/15059-large_default/veste-aviation-cwu-enfant-fostex-garments.jpg,
A10,01.202385,14/09/2022,Veste courte de combat Fighter cam ce,https://www.vsmdiffusion.fr/9860-large_default/veste-courte-de-combat-fighter-cam-ce.jpg,Composition : 80% coton 20% polyester 210 g Tissu certifié Oeko-Tex Standard 100Caractéristiques : RESISTANCE :Coudes renforcés et ajustés Coutures principales doubles piqûresERGONOMIE :  Coupe ergonomique adaptée aux besoins du combattant Découpe aisselles en mesh respirant Ouverture dos doublée en mesh respirant Poignets profilés réglables par velcro Fermeture zippée Taille élastiquée FONCTIONNALITÉ : 2 poches poitrine plaquées zippées 2 poches taille plaquées zippées 2 poches bras plaquées zippées Velcro avec emplacement stylo renforcé 2 poches intérieures avec fermeture par velcro Porte-nom (2 x 11 5 cm) et porte-grade (5 x 5 cm) velcro Label d'identification TECHNICITÉ traitements matière (TEFLON IR-PROTECT) dédiés aux combattants CONSEILS D'ENTRETIEN : Lavage à 30° Tailles :  XS au 4XL Coloris :  Camouflage
TREESCO,1357N,04/11/2022,Veste de traque Percussion Stronger Evo - Orange,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/1/3/1357n-veste_stronger-orange-34-proto-2022.jpg,"La veste de traque Stronger Evo Orange de Percussion est une veste de chasse aux performances élevées à un prix accessible, comme tous les articles de la ligne Stronger."
A10,01.201897,13/09/2022,Veste de pluie membrané Ultra-Light T.O.E,https://www.vsmdiffusion.fr/4675-large_default/coupe-vent-leger-camouflage.jpg,Solide - léger - indéchirable - facile d'emploi  Composition :  Tissu RIPSTOP® Membrané 100% imperméable Doublé polyester Caractéristiques : Œillets d'aération sous les bras Coutures étanchées Coupe-vent fermé par zip Capuche avec liens de serrage 2 poches avec zip Bas des manches élastiqué Bas du coupe-vent élastiqué avec liens de serrage Lavage à 30° Livré sans accessoire Coloris : Camo CE Tailles : S à 4XL
Brandit,3170,24/08/2022,Brandit Veste d'extérieur Performance - Olive,http://www.military1st.fr/media/catalog/product/3/1/3170-1-Brandit-Performance-Outdoor-Jacket-Olive_1_3.jpg,
HIGHLANDER,JAC076,15/11/2023,Halo Smock Jacket,https://cdn.shopify.com/s/files/1/0618/6264/1948/products/JAC076-BK_6619ae57-9542-4cde-bb19-52b39758264d.jpg?v=1669635087,"Tactical excellence meets lightweight versatility in our Halo Smock, a warm and water repellent outer layer. A 210T nylon Ripstop shell and microfleece lining make this an extremely light and warm jacket, and its Teflon coating, waterproof zips provide robust¬†weather protection."
A10,01.202384,14/09/2022,Veste longue de combat Fighter cam ce,https://www.vsmdiffusion.fr/9855-large_default/veste-longue-de-combat-fighter-cam-ce.jpg,Composition : 80% coton 20% polyester 210 g Tissu certifié Oeko-Tex Standard 100Caractéristiques : RESISTANCE :Coudes renforcés et ajustés Coutures principales doubles piqûres ERGONOMIE :  Coupe ergonomique adaptée aux besoins du combattant Découpe aisselles en mesh respirant Ouverture dos doublée en mesh respirant Poignets profilés réglables par velcro Fermeture zippée à double curseur avec patte de sécurité Taille et hanches réglables par élastique Capuche réglable pliable et amovible FONCTIONNALITÉ : 2 poches poitrine plaquées avec fermeture par velcro 2 poches taille plaquées avec fermeture par velcro 2 poches bras plaquées zippées Velcro avec emplacement stylo renforcé Poche arrière zippée transversale 2 poches intérieures avec fermeture par velcro Porte-nom (2 x 11 5 cm) et porte-grade (5 x 5 cm) velcro Label d'identification TECHNICITÉ traitements matière (TEFLON IR-PROTECT) dédiés aux combattantsCONSEILS D'ENTRETIEN : Lavage à 30° Tailles :  XS au 4XL Coloris :  Camouflage
A10,01.202480,20/10/2022,Veste longue de combat Fighter tan,https://www.vsmdiffusion.fr/12355-large_default/veste-longue-de-combat-fighter-tan.jpg,"Fabriquée en tissu Ripstop 5.0, la veste longue de combat FIGHTER possède une capuche amovible et de nombreuses poches avec un grand volume de rangement.Grâce à sa coupe parfaitement étudiée et ses aérations au dos et aux aisselles, vous pourrez évoluer sur tous les types de terrain avec un confort et une liberté de mouvement optimal.Le plus, la surface du tissu Ripstop extérieur possède un double traitement TEFLON et IR-PROTECT - Infra Red Protection - qui en fait un allié indispensable du combattant. RÉSISTANCE :Coudes renforcés et ajustésCoutures principales doubles piqûres ERGONOMIE: Coupe ergonomique adaptée aux besoins du combattantDécoupe aisselles en mesh respirantOuverture dos doublée en mesh respirantPoignets profilés réglables par velcroFermeture zippée à double curseur avec patte de sécuritéTaille et hanches réglables par élastiqueCapuche réglable, pliable et amovible FONCTIONNALITÉ :2 poches poitrine plaquées avec fermeture par velcro2 poches taille plaquées avec fermeture par velcro2 poches bras plaquées zippéesVelcro avec emplacement stylo renforcéPoche arrière zippée transversale2 poches intérieures avec fermeture par velcroLabel d'identification TECHNICITÉ :Traitements matière (TEFLON, IR-PROTECT) dédiés aux combattants COMPOSITION :80% coton 20% polyester 210 gTissu certifié Oeko-Tex Standard 100 TAILLES : Du XS au 4XLColoris :  Tan CONSEILS D'ENTRETIEN : Lavage à 30°"
A10,01.202471,20/10/2022,Veste longue de combat Fighter vert olive,https://www.vsmdiffusion.fr/12319-large_default/veste-longue-de-combat-fighter-vert-olive.jpg,"Fabriquée en tissu Ripstop 5.0, la veste longue de combat FIGHTER possède une capuche amovible et de nombreuses poches avec un grand volume de rangement.Grâce à sa coupe parfaitement étudiée et ses aérations au dos et aux aisselles, vous pourrez évoluer sur tous les types de terrain avec un confort et une liberté de mouvement optimal.Le plus, la surface du tissu Ripstop extérieur possède un double traitement TEFLON et IR-PROTECT - Infra Red Protection - qui en fait un allié indispensable du combattant. RÉSISTANCE :Coudes renforcés et ajustésCoutures principales doubles piqûres ERGONOMIE: Coupe ergonomique adaptée aux besoins du combattantDécoupe aisselles en mesh respirantOuverture dos doublée en mesh respirantPoignets profilés réglables par velcroFermeture zippée à double curseur avec patte de sécuritéTaille et hanches réglables par élastiqueCapuche réglable, pliable et amovible FONCTIONNALITÉ :2 poches poitrine plaquées avec fermeture par velcro2 poches taille plaquées avec fermeture par velcro2 poches bras plaquées zippéesVelcro avec emplacement stylo renforcéPoche arrière zippée transversale2 poches intérieures avec fermeture par velcroLabel d'identification TECHNICITÉ :Traitements matière (TEFLON, IR-PROTECT) dédiés aux combattants COMPOSITION :80% coton 20% polyester 210 gTissu certifié Oeko-Tex Standard 100 TAILLES : Du XS au 4XLColoris :  Vert Olive CONSEILS D'ENTRETIEN : Lavage à 30°"
